"season","holiday","weathersit","hum","casual","registered","cnt","raw_temp","raw_felt_temp","raw_windspeed","weekend","hr_cat"
"3","0","1",0.26,81,491,572,31.48,30.86,14.74,0,"Afternoon Peak"
"3","0","1",0.28,78,463,541,30.54,30.86,6.7,0,"Afternoon Peak"
"3","0","1",0.29,87,288,375,29.6,30.2,6.03,0,"Afternoon Peak"
"3","0","1",0.45,55,239,294,27.72,28.88,14.74,0,"Evening"
"3","0","1",0.48,49,196,245,26.78,28.22,6.7,0,"Evening"
"3","0","1",0.48,37,143,180,25.84,28.22,0,0,"Evening"
"3","0","1",0.45,16,93,109,26.78,28.22,6.03,0,"Evening"
"3","0","1",0.51,14,31,45,24.9,26.9,8.71,0,"Late Night"
"3","0","1",0.51,3,26,29,25.84,28.22,0,0,"Late Night"
"3","0","1",0.54,2,5,7,25.84,28.22,6.7,0,"Late Night"
"3","0","1",0.54,0,5,5,25.84,28.22,0,0,"Late Night"
"3","0","1",0.61,0,6,6,24.9,26.9,6.7,0,"Late Night"
"3","0","1",0.65,1,26,27,24.9,26.9,6.7,0,"Early Morning"
"3","0","1",0.7,6,110,116,24.9,26.9,6.03,0,"Early Morning"
"3","0","1",0.7,27,278,305,25.84,28.88,10.72,0,"Morning Peak"
"3","0","1",0.66,47,409,456,26.78,30.2,10.72,0,"Morning Peak"
"3","0","1",0.59,21,189,210,28.66,32.84,12.73,0,"Morning Peak"
"3","0","1",0.55,30,86,116,29.6,34.16,18.76,0,"Midday"
"3","0","1",0.56,41,113,154,31.48,38.12,18.76,0,"Midday"
"3","0","1",0.53,35,151,186,31.48,36.8,16.75,0,"Midday"
"3","0","1",0.47,26,126,152,32.42,36.8,16.75,0,"Midday"
"3","0","2",0.49,27,111,138,31.48,36.14,16.75,0,"Midday"
"3","0","1",0.5,22,124,146,32.42,38.12,12.73,0,"Midday"
"3","0","1",0.47,42,214,256,32.42,36.8,10.72,0,"Midday"
"3","0","1",0.53,45,423,468,31.48,36.8,12.73,0,"Afternoon Peak"
"3","0","1",0.56,55,428,483,31.48,38.12,14.74,0,"Afternoon Peak"
"3","0","1",0.59,37,285,322,30.54,36.8,12.73,0,"Afternoon Peak"
"3","0","1",0.63,41,229,270,29.6,36.14,12.73,0,"Evening"
"3","0","1",0.66,31,165,196,28.66,34.16,18.76,0,"Evening"
"3","0","1",0.7,25,149,174,27.72,32.18,16.75,0,"Evening"
"3","0","1",0.75,28,95,123,27.72,32.84,12.73,0,"Evening"
"3","0","1",0.79,12,45,57,26.78,30.86,10.72,0,"Late Night"
"3","0","1",0.79,12,22,34,26.78,30.86,8.71,0,"Late Night"
"3","0","1",0.79,3,10,13,26.78,30.86,0,0,"Late Night"
"3","0","1",0.79,2,9,11,26.78,30.86,0,0,"Late Night"
"3","0","1",0.84,2,4,6,25.84,30.86,8.71,0,"Late Night"
"3","0","1",0.84,4,23,27,25.84,30.86,0,0,"Early Morning"
"3","0","2",0.84,7,83,90,25.84,30.86,0,0,"Early Morning"
"3","0","2",0.79,26,228,254,26.78,30.86,6.03,0,"Morning Peak"
"3","0","2",0.77,30,354,384,27.72,34.82,0,0,"Morning Peak"
"3","0","1",0.47,28,151,179,32.42,36.8,16.75,0,"Morning Peak"
"3","0","1",0.42,37,69,106,34.3,40.1,18.76,0,"Midday"
"3","0","1",0.4,43,118,161,35.24,42.08,20.1,0,"Midday"
"3","0","1",0.31,40,95,135,37.12,40.76,18.76,0,"Midday"
"3","0","1",0.31,42,114,156,36.18,38.78,0,0,"Midday"
"3","0","1",0.3,34,114,148,37.12,40.76,14.74,0,"Midday"
"3","0","1",0.3,40,129,169,37.12,40.76,16.75,0,"Midday"
"3","0","1",0.3,35,198,233,37.12,40.76,26.13,0,"Midday"
"3","0","1",0.3,47,374,421,37.12,40.76,20.1,0,"Afternoon Peak"
"3","0","1",0.37,49,313,362,35.24,40.76,22.11,0,"Afternoon Peak"
"3","0","1",0.42,22,219,241,34.3,40.1,14.74,0,"Afternoon Peak"
"3","0","1",0.41,53,153,206,32.42,36.14,22.11,0,"Evening"
"3","0","1",0.46,29,134,163,30.54,34.16,10.72,0,"Evening"
"3","0","1",0.49,47,127,174,29.6,32.84,14.74,0,"Evening"
"3","0","1",0.52,26,90,116,28.66,30.86,6.7,0,"Evening"
"3","0","1",0.55,60,73,133,27.72,30.2,12.73,1,"Late Night"
"3","0","1",0.55,15,75,90,27.72,30.2,6.03,1,"Late Night"
"3","0","1",0.55,11,31,42,27.72,30.2,6.7,1,"Late Night"
"3","0","1",0.62,18,25,43,26.78,28.88,10.72,1,"Late Night"
"3","0","1",0.66,4,6,10,25.84,28.88,10.72,1,"Late Night"
"3","0","1",0.7,4,9,13,25.84,28.88,18.76,1,"Early Morning"
"3","0","1",0.7,6,18,24,25.84,28.88,20.1,1,"Early Morning"
"3","0","1",0.66,3,39,42,27.72,32.18,12.73,1,"Morning Peak"
"3","0","1",0.59,27,87,114,28.66,32.84,14.74,1,"Morning Peak"
"3","0","1",0.46,49,125,174,30.54,34.16,20.1,1,"Morning Peak"
"3","0","1",0.41,79,182,261,30.54,32.84,20.1,1,"Midday"
"3","0","1",0.36,111,206,317,31.48,32.84,12.73,1,"Midday"
"3","0","1",0.32,111,230,341,31.48,32.18,10.72,1,"Midday"
"3","0","1",0.29,125,183,308,33.36,34.16,0,1,"Midday"
"3","0","1",0.29,112,193,305,34.3,36.14,0,1,"Midday"
"3","0","1",0.31,113,189,302,34.3,36.8,8.71,1,"Midday"
"3","0","1",0.27,126,176,302,34.3,36.14,14.74,1,"Midday"
"3","0","1",0.29,93,209,302,34.3,36.14,6.7,1,"Afternoon Peak"
"3","0","1",0.28,92,207,299,33.36,34.16,12.73,1,"Afternoon Peak"
"3","0","1",0.33,101,155,256,26.78,26.9,14.74,1,"Afternoon Peak"
"3","0","1",0.43,74,132,206,30.54,32.84,8.71,1,"Evening"
"3","0","1",0.49,82,123,205,29.6,32.84,10.72,1,"Evening"
"3","0","1",0.52,80,129,209,28.66,30.86,6.7,1,"Evening"
"3","0","1",0.55,63,114,177,27.72,30.2,6.03,1,"Evening"
"3","0","1",0.55,33,80,113,27.72,30.2,6.03,1,"Late Night"
"3","0","1",0.62,8,71,79,26.78,28.88,6.03,1,"Late Night"
"3","0","1",0.66,19,48,67,26.78,30.2,6.03,1,"Late Night"
"3","0","1",0.66,24,26,50,26.78,30.2,0,1,"Late Night"
"3","0","1",0.7,6,7,13,25.84,28.88,0,1,"Late Night"
"3","0","1",0.69,4,4,8,25.84,28.88,0,1,"Early Morning"
"3","0","1",0.7,5,8,13,26.78,30.2,0,1,"Early Morning"
"3","0","1",0.58,19,26,45,26.78,28.88,8.71,1,"Morning Peak"
"3","0","1",0.55,54,88,142,27.72,30.2,14.74,1,"Morning Peak"
"3","0","1",0.49,55,128,183,29.6,32.84,0,1,"Morning Peak"
"3","0","1",0.36,91,163,254,31.48,32.84,10.72,1,"Midday"
"3","0","1",0.28,112,163,275,32.42,32.84,10.72,1,"Midday"
"3","0","1",0.25,146,192,338,34.3,34.82,12.73,1,"Midday"
"3","0","1",0.24,142,152,294,34.3,34.82,8.71,1,"Midday"
"3","0","1",0.24,130,196,326,34.3,34.82,10.72,1,"Midday"
"3","0","1",0.18,109,184,293,35.24,34.82,20.1,1,"Midday"
"3","0","1",0.17,98,208,306,35.24,34.82,18.76,1,"Midday"
"3","0","1",0.16,114,206,320,35.24,34.82,10.72,1,"Afternoon Peak"
"3","0","1",0.41,91,213,304,32.42,36.14,18.76,1,"Afternoon Peak"
"3","0","1",0.55,87,187,274,29.6,34.16,22.11,1,"Afternoon Peak"
"3","0","1",0.55,70,205,275,29.6,34.16,22.11,1,"Evening"
"3","0","1",0.59,68,96,164,28.66,32.84,20.1,1,"Evening"
"3","0","1",0.7,25,71,96,26.78,30.2,20.1,1,"Evening"
"3","0","1",0.66,14,56,70,26.78,30.2,14.74,1,"Evening"
"3","0","1",0.7,7,22,29,25.84,28.88,14.74,0,"Late Night"
"3","0","1",0.74,5,12,17,25.84,30.2,12.73,0,"Late Night"
"3","0","1",0.74,4,7,11,24.9,28.22,6.7,0,"Late Night"
"3","0","1",0.79,0,4,4,24.9,28.22,10.72,0,"Late Night"
"3","0","1",0.83,2,2,4,23.02,24.26,8.71,0,"Late Night"
"3","0","1",0.83,2,24,26,23.02,24.26,6.7,0,"Early Morning"
"3","0","1",0.83,3,97,100,23.02,24.26,6.03,0,"Early Morning"
"3","0","1",0.62,24,258,282,26.78,28.88,0,0,"Morning Peak"
"3","0","1",0.43,35,347,382,29.6,32.18,12.73,0,"Morning Peak"
"3","0","1",0.41,27,139,166,30.54,32.84,0,0,"Morning Peak"
"3","0","1",0.36,27,70,97,32.42,34.16,10.72,0,"Midday"
"3","0","1",0.32,53,66,119,33.36,34.82,10.72,0,"Midday"
"3","0","1",0.33,53,115,168,34.3,36.8,16.75,0,"Midday"
"3","0","1",0.31,38,112,150,34.3,36.8,20.1,0,"Midday"
"3","0","1",0.29,37,86,123,35.24,38.12,12.73,0,"Midday"
"3","0","1",0.27,52,77,129,34.3,36.14,0,0,"Midday"
"3","0","1",0.27,34,197,231,34.3,36.14,0,0,"Midday"
"3","0","1",0.45,69,445,514,27.72,28.88,20.1,0,"Afternoon Peak"
"3","0","1",0.43,68,475,543,28.66,30.2,12.73,0,"Afternoon Peak"
"3","0","1",0.51,63,350,413,26.78,28.22,14.74,0,"Afternoon Peak"
"3","0","1",0.62,49,256,305,25.84,28.88,14.74,0,"Evening"
"3","0","1",0.7,42,178,220,24.9,26.9,16.75,0,"Evening"
"3","0","1",0.7,21,116,137,24.9,26.9,6.03,0,"Evening"
"3","0","1",0.74,14,82,96,23.96,26.24,12.73,0,"Evening"
"3","0","1",0.74,11,18,29,23.02,24.92,0,0,"Late Night"
"3","0","1",0.74,4,8,12,23.02,24.92,6.7,0,"Late Night"
"3","0","1",0.69,2,6,8,23.96,26.24,0,0,"Late Night"
"3","0","1",0.74,0,5,5,23.02,24.92,12.73,0,"Late Night"
"3","0","1",0.74,0,10,10,23.02,24.92,6.7,0,"Late Night"
"3","0","1",0.74,4,17,21,23.02,24.92,8.71,0,"Early Morning"
"3","0","1",0.69,12,105,117,23.96,26.24,6.7,0,"Early Morning"
"3","0","1",0.61,15,320,335,25.84,28.22,18.76,0,"Morning Peak"
"3","0","1",0.58,37,398,435,26.78,28.88,18.76,0,"Morning Peak"
"3","0","1",0.46,31,182,213,28.66,30.2,20.1,0,"Morning Peak"
"3","0","1",0.36,50,90,140,30.54,32.18,20.1,0,"Midday"
"3","0","1",0.32,32,96,128,31.48,32.18,28.14,0,"Midday"
"3","0","1",0.3,45,112,157,32.42,32.84,18.76,0,"Midday"
"3","0","1",0.3,50,153,203,32.42,32.84,14.74,0,"Midday"
"3","0","1",0.25,45,114,159,34.3,34.82,18.76,0,"Midday"
"3","0","1",0.25,48,120,168,34.3,34.82,18.76,0,"Midday"
"3","0","1",0.25,58,216,274,34.3,34.82,18.76,0,"Midday"
"3","0","2",0.27,63,493,556,34.3,36.14,8.71,0,"Afternoon Peak"
"3","0","2",0.34,65,491,556,32.42,34.16,12.73,0,"Afternoon Peak"
"3","0","2",0.36,85,369,454,32.42,34.16,14.74,0,"Afternoon Peak"
"3","0","2",0.46,40,248,288,30.54,34.16,16.75,0,"Evening"
"3","0","1",0.52,53,201,254,29.6,32.84,14.74,0,"Evening"
"3","0","2",0.59,22,169,191,28.66,32.84,10.72,0,"Evening"
"3","0","2",0.49,29,103,132,29.6,32.84,10.72,0,"Evening"
"3","0","2",0.49,11,32,43,29.6,32.84,10.72,0,"Late Night"
"3","0","2",0.52,7,9,16,28.66,30.86,10.72,0,"Late Night"
"3","0","2",0.49,2,9,11,28.66,30.86,10.72,0,"Late Night"
"3","0","2",0.55,0,4,4,27.72,30.2,6.03,0,"Late Night"
"3","0","2",0.52,0,7,7,27.72,30.2,10.72,0,"Late Night"
"3","0","2",0.55,2,22,24,27.72,30.2,6.03,0,"Early Morning"
"3","0","3",0.66,9,101,110,25.84,28.88,32.83,0,"Early Morning"
"3","0","2",0.51,19,252,271,26.78,28.22,14.74,0,"Morning Peak"
"3","0","2",0.51,29,408,437,26.78,28.22,10.72,0,"Morning Peak"
"3","0","2",0.55,23,172,195,26.78,28.88,12.73,0,"Morning Peak"
"3","0","3",0.58,9,59,68,26.78,28.88,6.03,0,"Midday"
"3","0","2",0.58,29,93,122,26.78,28.88,6.7,0,"Midday"
"3","0","3",0.55,19,142,161,27.72,30.2,8.71,0,"Midday"
"3","0","2",0.58,37,107,144,27.72,30.86,14.74,0,"Midday"
"3","0","2",0.58,43,104,147,27.72,30.86,14.74,0,"Midday"
"3","0","2",0.79,31,87,118,24.9,28.22,8.71,0,"Midday"
"3","0","3",0.79,21,129,150,23.96,26.24,0,0,"Midday"
"3","0","2",0.79,47,378,425,24.9,28.22,0,0,"Afternoon Peak"
"3","0","3",0.84,49,443,492,24.9,28.22,0,0,"Afternoon Peak"
"3","0","3",0.84,51,270,321,24.9,28.22,0,0,"Afternoon Peak"
"3","0","3",0.84,7,80,87,24.9,28.22,6.7,0,"Evening"
"3","0","2",0.89,7,81,88,23.96,26.24,8.71,0,"Evening"
"3","0","3",0.89,11,66,77,23.96,26.24,6.7,0,"Evening"
"3","0","2",0.89,4,52,56,23.96,26.24,6.03,0,"Evening"
"3","0","2",0.89,2,15,17,23.96,26.24,6.03,0,"Late Night"
"3","0","2",0.94,3,14,17,23.02,22.94,6.03,0,"Late Night"
"3","0","2",0.94,2,5,7,23.02,22.94,6.03,0,"Late Night"
"3","0","3",0.94,0,3,3,23.02,22.94,6.03,0,"Late Night"
"3","0","2",0.89,0,7,7,23.96,26.24,0,0,"Late Night"
"3","0","2",0.89,3,17,20,23.96,26.24,0,0,"Early Morning"
"3","0","2",0.89,7,90,97,23.96,26.24,20.1,0,"Early Morning"
"3","0","2",0.89,11,271,282,23.96,26.24,20.1,0,"Morning Peak"
"3","0","2",0.82,29,369,398,24.9,26.9,24.12,0,"Morning Peak"
"3","0","1",0.74,25,162,187,25.84,30.2,22.11,0,"Morning Peak"
"3","0","1",0.71,24,89,113,25.84,28.22,20.1,0,"Midday"
"3","0","2",0.66,37,112,149,26.78,30.2,14.74,0,"Midday"
"3","0","2",0.62,53,152,205,27.72,30.86,14.74,0,"Midday"
"3","0","1",0.58,63,142,205,27.72,30.86,0,0,"Midday"
"3","0","1",0.55,53,114,167,29.6,34.16,10.72,0,"Midday"
"3","0","1",0.55,50,115,165,29.6,34.16,16.75,0,"Midday"
"3","0","1",0.62,70,220,290,27.72,30.86,22.11,0,"Midday"
"3","0","1",0.62,91,464,555,27.72,30.86,22.11,0,"Afternoon Peak"
"3","0","1",0.74,88,435,523,24.9,28.22,20.1,0,"Afternoon Peak"
"3","0","1",0.74,65,301,366,24.9,28.22,18.76,0,"Afternoon Peak"
"3","0","2",0.74,41,245,286,24.9,28.22,12.73,0,"Evening"
"3","0","2",0.74,25,186,211,24.9,28.22,12.73,0,"Evening"
"3","0","1",0.74,33,141,174,23.96,26.24,12.73,0,"Evening"
"3","0","1",0.74,24,108,132,23.02,24.92,6.7,0,"Evening"
"3","0","1",0.74,13,41,54,23.02,24.92,6.7,0,"Late Night"
"3","0","1",0.78,3,16,19,22.08,22.94,6.03,0,"Late Night"
"3","0","1",0.69,5,14,19,23.02,24.92,0,0,"Late Night"
"3","0","1",0.78,0,6,6,22.08,22.94,6.03,0,"Late Night"
"3","0","1",0.78,1,6,7,22.08,22.94,8.71,0,"Late Night"
"3","0","1",0.78,0,16,16,22.08,22.94,6.03,0,"Early Morning"
"3","0","1",0.78,7,94,101,22.08,22.94,8.71,0,"Early Morning"
"3","0","1",0.78,23,247,270,23.02,24.26,8.71,0,"Morning Peak"
"3","0","1",0.65,39,415,454,24.9,26.9,14.74,0,"Morning Peak"
"3","0","1",0.58,43,183,226,25.84,28.22,6.7,0,"Morning Peak"
"3","0","1",0.55,50,113,163,26.78,28.88,8.71,0,"Midday"
"3","0","2",0.52,44,103,147,27.72,30.2,16.75,0,"Midday"
"3","0","1",0.52,57,159,216,27.72,30.2,16.75,0,"Midday"
"3","0","1",0.52,40,164,204,28.66,30.86,16.75,0,"Midday"
"3","0","2",0.52,81,164,245,28.66,30.86,16.75,0,"Midday"
"3","0","1",0.55,50,160,210,27.72,30.2,16.75,0,"Midday"
"3","0","1",0.49,76,254,330,29.6,32.84,16.75,0,"Midday"
"3","0","1",0.49,84,466,550,28.66,30.86,20.1,0,"Afternoon Peak"
"3","0","1",0.52,105,361,466,27.72,30.2,16.75,0,"Afternoon Peak"
"3","0","1",0.55,90,282,372,26.78,28.88,16.75,0,"Afternoon Peak"
"3","0","1",0.58,70,221,291,25.84,28.22,14.74,0,"Evening"
"3","0","1",0.65,54,119,173,24.9,26.9,12.73,0,"Evening"
"3","0","1",0.65,51,137,188,24.9,26.9,14.74,0,"Evening"
"3","0","1",0.69,37,102,139,23.96,26.24,14.74,0,"Evening"
"3","0","1",0.78,29,104,133,23.02,24.26,12.73,1,"Late Night"
"3","0","1",0.78,17,50,67,23.02,24.26,10.72,1,"Late Night"
"3","0","1",0.78,14,39,53,23.02,24.26,14.74,1,"Late Night"
"3","0","2",0.78,14,28,42,23.02,24.26,10.72,1,"Late Night"
"3","0","2",0.83,5,5,10,23.02,24.26,10.72,1,"Late Night"
"3","0","1",0.89,2,4,6,22.08,22.28,6.03,1,"Early Morning"
"3","0","1",0.89,5,22,27,22.08,22.28,6.7,1,"Early Morning"
"3","0","1",0.83,14,49,63,23.96,26.24,10.72,1,"Morning Peak"
"3","0","1",0.83,27,94,121,23.96,26.24,10.72,1,"Morning Peak"
"3","0","1",0.7,60,155,215,26.78,30.2,14.74,1,"Morning Peak"
"3","0","2",0.7,91,199,290,26.78,30.2,18.76,1,"Midday"
"3","0","1",0.62,138,211,349,28.66,32.84,14.74,1,"Midday"
"3","0","1",0.55,130,252,382,29.6,34.16,14.74,1,"Midday"
"3","0","2",0.59,176,265,441,29.6,34.82,22.11,1,"Midday"
"3","0","1",0.52,176,204,380,30.54,34.82,16.75,1,"Midday"
"3","0","2",0.53,130,232,362,31.48,36.8,16.75,1,"Midday"
"3","0","3",0.79,155,188,343,26.78,30.86,10.72,1,"Midday"
"3","0","3",0.79,61,88,149,26.78,30.86,10.72,1,"Afternoon Peak"
"3","0","2",0.79,81,130,211,25.84,30.2,30.15,1,"Afternoon Peak"
"3","0","3",0.84,57,114,171,25.84,30.86,16.75,1,"Afternoon Peak"
"3","0","3",0.79,58,79,137,25.84,30.2,18.76,1,"Evening"
"3","0","2",0.84,28,86,114,24.9,28.22,22.11,1,"Evening"
"3","0","2",0.84,24,96,120,24.9,28.22,22.11,1,"Evening"
"3","0","3",0.84,29,79,108,24.9,28.22,18.76,1,"Evening"
"3","0","2",0.84,14,66,80,24.9,28.22,18.76,1,"Late Night"
"3","0","2",0.84,10,63,73,24.9,28.22,16.75,1,"Late Night"
"3","0","2",0.84,18,48,66,24.9,28.22,14.74,1,"Late Night"
"3","0","2",0.84,9,23,32,24.9,28.22,8.71,1,"Late Night"
"3","0","1",0.84,1,5,6,24.9,28.22,8.71,1,"Late Night"
"3","0","1",0.89,1,4,5,24.9,28.22,12.73,1,"Early Morning"
"3","0","1",0.89,3,10,13,24.9,28.22,10.72,1,"Early Morning"
"3","0","1",0.84,11,28,39,24.9,28.22,12.73,1,"Morning Peak"
"3","0","1",0.79,23,66,89,25.84,30.2,12.73,1,"Morning Peak"
"3","0","1",0.75,82,102,184,27.72,32.84,6.7,1,"Morning Peak"
"3","0","1",0.66,88,178,266,29.6,36.8,8.71,1,"Midday"
"3","0","1",0.63,113,156,269,30.54,38.78,0,1,"Midday"
"3","0","1",0.42,161,209,370,34.3,40.1,20.1,1,"Midday"
"3","0","1",0.42,118,206,324,34.3,40.1,20.1,1,"Midday"
"3","0","1",0.47,130,192,322,32.42,36.8,12.73,1,"Midday"
"3","0","3",0.74,118,208,326,25.84,30.2,20.1,1,"Midday"
"3","0","3",0.74,74,119,193,25.84,30.2,20.1,1,"Midday"
"3","0","3",0.74,63,131,194,26.78,30.86,42.88,1,"Afternoon Peak"
"3","0","1",0.74,74,155,229,25.84,30.2,6.03,1,"Afternoon Peak"
"3","0","1",0.79,68,160,228,25.84,30.2,10.72,1,"Afternoon Peak"
"3","0","1",0.84,50,133,183,25.84,30.86,8.71,1,"Evening"
"3","0","1",0.84,36,100,136,25.84,30.86,6.7,1,"Evening"
"3","0","1",0.89,21,82,103,24.9,28.22,12.73,1,"Evening"
"3","0","1",0.79,12,43,55,24.9,28.22,6.7,1,"Evening"
"3","0","1",0.79,13,17,30,24.9,28.22,6.7,0,"Late Night"
"3","0","1",0.83,4,8,12,23.96,26.24,8.71,0,"Late Night"
"3","0","1",0.89,4,3,7,23.02,22.94,0,0,"Late Night"
"3","0","1",0.89,1,0,1,23.02,22.94,0,0,"Late Night"
"3","0","1",0.89,2,8,10,23.02,22.94,6.7,0,"Late Night"
"3","0","1",0.79,1,14,15,24.9,28.22,6.03,0,"Early Morning"
"3","0","1",0.65,8,87,95,24.9,26.9,18.76,0,"Early Morning"
"3","0","1",0.62,18,249,267,25.84,28.88,20.1,0,"Morning Peak"
"3","0","1",0.58,29,320,349,26.78,28.88,22.11,0,"Morning Peak"
"3","0","1",0.55,37,146,183,27.72,30.2,26.13,0,"Morning Peak"
"3","0","1",0.52,62,62,124,29.6,32.84,26.13,0,"Midday"
"3","0","1",0.48,90,89,179,30.54,32.84,24.12,0,"Midday"
"3","0","1",0.46,48,134,182,30.54,34.16,16.75,0,"Midday"
"3","0","1",0.44,43,108,151,31.48,34.16,20.1,0,"Midday"
"3","0","1",0.43,41,109,150,30.54,32.84,20.1,0,"Midday"
"3","0","1",0.41,40,86,126,31.48,34.16,20.1,0,"Midday"
"3","0","1",0.39,64,218,282,32.42,34.82,18.76,0,"Midday"
"3","0","1",0.39,67,460,527,32.42,34.82,10.72,0,"Afternoon Peak"
"3","0","1",0.41,64,465,529,31.48,34.16,8.71,0,"Afternoon Peak"
"3","0","1",0.43,64,352,416,30.54,32.84,6.7,0,"Afternoon Peak"
"3","0","1",0.55,71,215,286,29.6,34.16,0,0,"Evening"
"3","0","1",0.58,30,156,186,27.72,30.86,6.03,0,"Evening"
"3","0","1",0.58,26,121,147,27.72,30.86,6.7,0,"Evening"
"3","0","1",0.66,19,53,72,26.78,30.2,6.7,0,"Evening"
"3","0","1",0.79,10,25,35,25.84,30.2,8.71,0,"Late Night"
"3","0","1",0.66,5,9,14,25.84,28.88,0,0,"Late Night"
"3","0","1",0.7,9,3,12,25.84,28.88,0,0,"Late Night"
"3","0","1",0.62,0,3,3,25.84,28.88,0,0,"Late Night"
"3","0","1",0.74,1,6,7,24.9,28.22,0,0,"Late Night"
"3","0","1",0.65,5,25,30,24.9,26.9,6.03,0,"Early Morning"
"3","0","1",0.64,6,95,101,25.84,28.22,0,0,"Early Morning"
"3","0","1",0.74,30,313,343,25.84,30.2,6.7,0,"Morning Peak"
"3","0","1",0.66,40,352,392,26.78,30.2,0,0,"Morning Peak"
"3","0","2",0.62,34,141,175,28.66,32.84,8.71,0,"Morning Peak"
"3","0","2",0.59,55,89,144,29.6,34.82,14.74,0,"Midday"
"3","0","1",0.59,61,88,149,29.6,34.82,14.74,0,"Midday"
"3","0","1",0.56,60,125,185,30.54,36.14,12.73,0,"Midday"
"3","0","1",0.49,48,127,175,31.48,36.14,10.72,0,"Midday"
"3","0","1",0.44,53,95,148,32.42,36.14,18.76,0,"Midday"
"3","0","1",0.39,58,106,164,32.42,34.82,18.76,0,"Midday"
"3","0","1",0.39,57,228,285,32.42,34.82,20.1,0,"Midday"
"3","0","1",0.55,79,453,532,29.6,34.16,10.72,0,"Afternoon Peak"
"3","0","1",0.55,97,488,585,29.6,34.16,12.73,0,"Afternoon Peak"
"3","0","1",0.49,69,302,371,29.6,32.84,6.7,0,"Afternoon Peak"
"3","0","1",0.43,34,258,292,29.6,32.18,12.73,0,"Evening"
"3","0","1",0.46,46,184,230,28.66,30.2,16.75,0,"Evening"
"3","0","1",0.46,28,127,155,28.66,30.2,20.1,0,"Evening"
"3","0","1",0.48,22,53,75,27.72,28.88,18.76,0,"Evening"
"3","0","1",0.51,19,18,37,26.78,28.22,14.74,0,"Late Night"
"3","0","1",0.54,7,10,17,25.84,28.22,12.73,0,"Late Night"
"3","0","1",0.54,1,10,11,25.84,28.22,10.72,0,"Late Night"
"3","0","1",0.58,1,3,4,24.9,26.9,10.72,0,"Late Night"
"3","0","1",0.54,1,4,5,24.9,26.9,8.71,0,"Late Night"
"3","0","1",0.61,2,30,32,23.96,26.24,6.03,0,"Early Morning"
"3","0","1",0.61,9,110,119,23.96,26.24,0,0,"Early Morning"
"3","0","1",0.58,16,289,305,24.9,26.9,6.03,0,"Morning Peak"
"3","0","1",0.51,38,361,399,26.78,28.22,12.73,0,"Morning Peak"
"3","0","1",0.48,32,148,180,27.72,28.88,14.74,0,"Morning Peak"
"3","0","1",0.43,41,72,113,29.6,32.18,14.74,0,"Midday"
"3","0","1",0.41,54,95,149,29.6,30.86,26.13,0,"Midday"
"3","0","1",0.38,74,166,240,30.54,32.18,20.1,0,"Midday"
"3","0","1",0.38,41,150,191,30.54,32.18,18.76,0,"Midday"
"3","0","1",0.34,62,116,178,31.48,32.18,22.11,0,"Midday"
"3","0","1",0.3,53,141,194,32.42,32.84,22.11,0,"Midday"
"3","0","1",0.26,76,206,282,32.42,32.84,20.1,0,"Midday"
"3","0","1",0.26,71,513,584,31.48,30.86,20.1,0,"Afternoon Peak"
"3","0","1",0.28,70,489,559,30.54,30.86,20.1,0,"Afternoon Peak"
"3","0","1",0.26,79,334,413,29.6,30.2,16.75,0,"Afternoon Peak"
"3","0","1",0.31,59,253,312,27.72,28.22,8.71,0,"Evening"
"3","0","1",0.33,47,162,209,27.72,28.22,6.7,0,"Evening"
"3","0","1",0.37,17,122,139,26.78,26.9,0,0,"Evening"
"3","0","1",0.37,14,94,108,26.78,26.9,6.03,0,"Evening"
"3","0","1",0.45,6,40,46,24.9,26.24,6.7,0,"Late Night"
"3","0","1",0.45,9,17,26,24.9,26.24,8.71,0,"Late Night"
"3","0","1",0.54,3,8,11,23.02,24.92,8.71,0,"Late Night"
"3","0","1",0.57,2,7,9,22.08,24.92,8.71,0,"Late Night"
"3","0","1",0.57,1,4,5,22.08,24.92,10.72,0,"Late Night"
"3","0","1",0.61,2,23,25,22.08,24.92,12.73,0,"Early Morning"
"3","0","1",0.65,5,101,106,21.14,24.26,10.72,0,"Early Morning"
"3","0","1",0.54,15,292,307,23.02,24.92,8.71,0,"Morning Peak"
"3","0","1",0.45,29,361,390,24.9,26.24,10.72,0,"Morning Peak"
"3","0","1",0.39,31,166,197,25.84,26.9,14.74,0,"Morning Peak"
"3","0","1",0.37,36,96,132,26.78,26.9,16.75,0,"Midday"
"3","0","1",0.35,59,128,187,27.72,28.22,16.75,0,"Midday"
"3","0","1",0.31,50,164,214,28.66,28.88,16.75,0,"Midday"
"3","0","1",0.31,51,166,217,27.72,28.22,14.74,0,"Midday"
"3","0","1",0.29,39,103,142,29.6,30.2,0,0,"Midday"
"3","0","1",0.29,52,126,178,29.6,30.2,20.1,0,"Midday"
"3","0","1",0.27,57,241,298,29.6,30.2,12.73,0,"Midday"
"3","0","1",0.29,96,486,582,29.6,30.2,16.75,0,"Afternoon Peak"
"3","0","1",0.29,74,497,571,28.66,28.88,6.03,0,"Afternoon Peak"
"3","0","1",0.35,48,323,371,26.78,26.9,12.73,0,"Afternoon Peak"
"3","0","1",0.37,56,232,288,25.84,26.9,8.71,0,"Evening"
"3","0","1",0.48,35,171,206,24.9,26.9,6.03,0,"Evening"
